,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,day,hour,month,part_of_day
7229,2011-11-02 20:00:00,4,0,1,1,16.4,20.455,66,8.9981,5.0,177.0,182,2,20,11,evening
7230,2011-11-02 21:00:00,4,0,1,1,15.58,19.695,71,8.9981,13.0,155.0,168,2,21,11,evening
7231,2011-11-02 22:00:00,4,0,1,1,14.76,17.425,71,8.9981,7.0,99.0,106,2,22,11,evening
7232,2011-11-02 23:00:00,4,0,1,1,14.76,18.18,76,6.0032,3.0,54.0,57,2,23,11,night
7233,2011-11-03 00:00:00,4,0,1,1,14.76,18.18,76,6.0032,3.0,28.0,31,3,0,11,night
7234,2011-11-03 01:00:00,4,0,1,1,13.94,16.665,81,8.9981,3.0,12.0,15,3,1,11,night
7235,2011-11-03 02:00:00,4,0,1,1,13.94,16.665,76,8.9981,2.0,5.0,7,3,2,11,night
7236,2011-11-03 03:00:00,4,0,1,1,13.94,16.665,81,8.9981,1.0,4.0,5,3,3,11,night
7237,2011-11-03 04:00:00,4,0,1,1,13.12,16.665,81,6.0032,1.0,3.0,4,3,4,11,night
7238,2011-11-03 05:00:00,4,0,1,1,13.12,16.665,81,8.9981,1.0,27.0,28,3,5,11,night
7239,2011-11-03 06:00:00,4,0,1,1,13.94,16.665,76,12.998,3.0,96.0,99,3,6,11,night
7240,2011-11-03 07:00:00,4,0,1,2,13.12,16.665,81,6.0032,12.0,280.0,292,3,7,11,night
7241,2011-11-03 08:00:00,4,0,1,2,13.94,17.425,81,6.0032,8.0,394.0,402,3,8,11,morning
7242,2011-11-03 09:00:00,4,0,1,2,14.76,17.425,81,12.998,9.0,155.0,164,3,9,11,morning
7243,2011-11-03 10:00:00,4,0,1,2,16.4,20.455,76,12.998,12.0,98.0,110,3,10,11,morning
7244,2011-11-03 11:00:00,4,0,1,1,18.04,21.97,67,12.998,12.0,108.0,120,3,11,11,morning
7245,2011-11-03 12:00:00,4,0,1,1,20.5,24.24,51,12.998,17.0,162.0,179,3,12,11,morning
7246,2011-11-03 13:00:00,4,0,1,2,21.32,25.0,48,16.9979,19.0,150.0,169,3,13,11,afternoon
7247,2011-11-03 14:00:00,4,0,1,1,21.32,25.0,52,11.0014,32.0,120.0,152,3,14,11,afternoon
7248,2011-11-03 15:00:00,4,0,1,1,21.32,25.0,52,11.0014,24.0,138.0,162,3,15,11,afternoon
7249,2011-11-03 16:00:00,4,0,1,1,21.32,25.0,48,12.998,33.0,234.0,267,3,16,11,afternoon
7250,2011-11-03 17:00:00,4,0,1,1,19.68,23.485,55,6.0032,33.0,465.0,498,3,17,11,afternoon
7251,2011-11-03 18:00:00,4,0,1,1,18.86,22.725,63,8.9981,24.0,409.0,433,3,18,11,afternoon
7252,2011-11-03 19:00:00,4,0,1,1,18.04,21.97,67,6.0032,18.0,234.0,252,3,19,11,evening
7253,2011-11-03 20:00:00,4,0,1,1,17.22,21.21,71,7.0015,11.0,198.0,209,3,20,11,evening
7254,2011-11-03 21:00:00,4,0,1,1,16.4,20.455,76,8.9981,4.0,140.0,144,3,21,11,evening
7255,2011-11-03 22:00:00,4,0,1,1,16.4,20.455,82,0.0,21.0,116.0,137,3,22,11,evening
7256,2011-11-03 23:00:00,4,0,1,1,16.4,20.455,82,6.0032,15.0,80.0,95,3,23,11,night
7257,2011-11-04 00:00:00,4,0,1,2,16.4,20.455,82,0.0,11.0,32.0,43,4,0,11,night
7258,2011-11-04 01:00:00,4,0,1,2,16.4,20.455,82,0.0,1.0,16.0,17,4,1,11,night
7259,2011-11-04 02:00:00,4,0,1,2,16.4,20.455,76,0.0,2.0,8.0,10,4,2,11,night
7260,2011-11-04 03:00:00,4,0,1,2,15.58,19.695,87,11.0014,1.0,7.0,8,4,3,11,night
7261,2011-11-04 04:00:00,4,0,1,2,15.58,19.695,87,6.0032,1.0,6.0,7,4,4,11,night
7262,2011-11-04 05:00:00,4,0,1,2,15.58,19.695,87,0.0,0.0,23.0,23,4,5,11,night
7263,2011-11-04 06:00:00,4,0,1,2,15.58,19.695,87,6.0032,2.0,64.0,66,4,6,11,night
7264,2011-11-04 07:00:00,4,0,1,2,16.4,20.455,86,15.0013,10.0,235.0,245,4,7,11,night
7265,2011-11-04 08:00:00,4,0,1,2,16.4,20.455,87,23.9994,8.0,387.0,395,4,8,11,morning
7266,2011-11-04 09:00:00,4,0,1,2,17.22,21.21,71,31.0009,15.0,239.0,254,4,9,11,morning
7267,2011-11-04 10:00:00,4,0,1,2,17.22,21.21,71,22.0028,19.0,115.0,134,4,10,11,morning
7268,2011-11-04 11:00:00,4,0,1,2,18.04,21.97,67,30.0026,34.0,128.0,162,4,11,11,morning
7269,2011-11-04 12:00:00,4,0,1,2,19.68,23.485,55,32.9975,44.0,153.0,197,4,12,11,morning
7270,2011-11-04 13:00:00,4,0,1,1,18.04,21.97,51,27.9993,33.0,161.0,194,4,13,11,afternoon
7271,2011-11-04 14:00:00,4,0,1,1,18.04,21.97,47,19.9995,54.0,147.0,201,4,14,11,afternoon
7272,2011-11-04 15:00:00,4,0,1,1,18.86,22.725,44,26.0027,45.0,192.0,237,4,15,11,afternoon
7273,2011-11-04 16:00:00,4,0,1,1,18.86,22.725,36,26.0027,53.0,237.0,290,4,16,11,afternoon
7274,2011-11-04 17:00:00,4,0,1,1,17.22,21.21,38,23.9994,42.0,438.0,480,4,17,11,afternoon
7275,2011-11-04 18:00:00,4,0,1,1,17.22,21.21,32,31.0009,35.0,339.0,374,4,18,11,afternoon
7276,2011-11-04 19:00:00,4,0,1,1,16.4,20.455,37,23.9994,14.0,182.0,196,4,19,11,evening
7277,2011-11-04 20:00:00,4,0,1,1,14.76,16.665,43,19.0012,15.0,171.0,186,4,20,11,evening
7278,2011-11-04 21:00:00,4,0,1,1,13.94,15.91,46,16.9979,8.0,115.0,123,4,21,11,evening
7279,2011-11-04 22:00:00,4,0,1,1,13.94,15.15,46,22.0028,6.0,109.0,115,4,22,11,evening
7280,2011-11-04 23:00:00,4,0,1,1,13.12,15.15,49,22.0028,17.0,72.0,89,4,23,11,night
7281,2011-11-05 00:00:00,4,0,0,1,13.12,14.395,45,23.9994,4.0,48.0,52,5,0,11,night
7282,2011-11-05 01:00:00,4,0,0,1,13.12,15.15,45,19.9995,5.0,57.0,62,5,1,11,night
7283,2011-11-05 02:00:00,4,0,0,1,12.3,13.635,52,22.0028,7.0,24.0,31,5,2,11,night
7284,2011-11-05 03:00:00,4,0,0,1,12.3,13.635,52,19.9995,0.0,8.0,8,5,3,11,night
7285,2011-11-05 04:00:00,4,0,0,1,11.48,12.88,56,22.0028,3.0,5.0,8,5,4,11,night
7286,2011-11-05 05:00:00,4,0,0,1,10.66,11.365,60,22.0028,0.0,2.0,2,5,5,11,night
7287,2011-11-05 06:00:00,4,0,0,1,10.66,12.12,60,16.9979,3.0,20.0,23,5,6,11,night
7288,2011-11-05 07:00:00,4,0,0,1,10.66,12.12,60,19.0012,3.0,31.0,34,5,7,11,night
7289,2011-11-05 08:00:00,4,0,0,1,11.48,12.88,56,22.0028,4.0,80.0,84,5,8,11,morning
7290,2011-11-05 09:00:00,4,0,0,1,12.3,13.635,56,19.9995,30.0,111.0,141,5,9,11,morning
7291,2011-11-05 10:00:00,4,0,0,1,13.12,15.15,53,16.9979,56.0,171.0,227,5,10,11,morning
7292,2011-11-05 11:00:00,4,0,0,1,14.76,18.18,46,7.0015,69.0,169.0,238,5,11,11,morning
7293,2011-11-05 12:00:00,4,0,0,1,14.76,17.425,46,11.0014,137.0,235.0,372,5,12,11,morning
7294,2011-11-05 13:00:00,4,0,0,1,16.4,20.455,37,7.0015,148.0,207.0,355,5,13,11,afternoon
7295,2011-11-05 14:00:00,4,0,0,1,17.22,21.21,35,8.9981,159.0,227.0,386,5,14,11,afternoon
7296,2011-11-05 15:00:00,4,0,0,1,16.4,20.455,37,12.998,141.0,202.0,343,5,15,11,afternoon
7297,2011-11-05 16:00:00,4,0,0,1,16.4,20.455,40,15.0013,128.0,207.0,335,5,16,11,afternoon
7298,2011-11-05 17:00:00,4,0,0,1,15.58,19.695,40,11.0014,100.0,234.0,334,5,17,11,afternoon
7299,2011-11-05 18:00:00,4,0,0,1,14.76,18.18,50,6.0032,52.0,185.0,237,5,18,11,afternoon
7300,2011-11-05 19:00:00,4,0,0,1,13.94,18.18,53,0.0,45.0,159.0,204,5,19,11,evening
7301,2011-11-05 20:00:00,4,0,0,1,13.12,17.425,66,0.0,29.0,136.0,165,5,20,11,evening
7302,2011-11-05 21:00:00,4,0,0,1,13.12,17.425,66,0.0,19.0,99.0,118,5,21,11,evening
7303,2011-11-05 22:00:00,4,0,0,1,12.3,16.665,65,0.0,10.0,72.0,82,5,22,11,evening
7304,2011-11-05 23:00:00,4,0,0,1,11.48,15.91,70,0.0,4.0,81.0,85,5,23,11,night
7305,2011-11-06 00:00:00,4,0,0,1,11.48,15.91,75,0.0,10.0,65.0,75,6,0,11,night
7306,2011-11-06 01:00:00,4,0,0,1,10.66,15.15,81,0.0,11.0,104.0,115,6,1,11,night
7307,2011-11-06 02:00:00,4,0,0,1,10.66,15.15,81,0.0,6.0,23.0,29,6,2,11,night
7308,2011-11-06 03:00:00,4,0,0,1,9.84,14.395,87,0.0,5.0,4.0,9,6,3,11,night
7309,2011-11-06 04:00:00,4,0,0,1,9.84,14.395,87,0.0,0.0,6.0,6,6,4,11,night
7310,2011-11-06 05:00:00,4,0,0,1,9.84,12.12,87,8.9981,0.0,5.0,5,6,5,11,night
7311,2011-11-06 06:00:00,4,0,0,1,10.66,14.395,81,6.0032,5.0,11.0,16,6,6,11,night
7312,2011-11-06 07:00:00,4,0,0,1,10.66,13.635,87,7.0015,4.0,24.0,28,6,7,11,night
7313,2011-11-06 08:00:00,4,0,0,2,11.48,15.15,87,6.0032,19.0,71.0,90,6,8,11,morning
7314,2011-11-06 09:00:00,4,0,0,2,12.3,15.91,75,6.0032,36.0,134.0,170,6,9,11,morning
7315,2011-11-06 10:00:00,4,0,0,1,14.76,18.18,66,6.0032,76.0,186.0,262,6,10,11,morning
7316,2011-11-06 11:00:00,4,0,0,1,17.22,21.21,58,6.0032,104.0,216.0,320,6,11,11,morning
7317,2011-11-06 12:00:00,4,0,0,1,18.04,21.97,54,0.0,120.0,226.0,346,6,12,11,morning
7318,2011-11-06 13:00:00,4,0,0,1,18.86,22.725,51,11.0014,105.0,209.0,314,6,13,11,afternoon
7319,2011-11-06 14:00:00,4,0,0,1,18.86,22.725,55,12.998,101.0,219.0,320,6,14,11,afternoon
7320,2011-11-06 15:00:00,4,0,0,1,19.68,23.485,51,12.998,96.0,210.0,306,6,15,11,afternoon
7321,2011-11-06 16:00:00,4,0,0,1,18.86,22.725,55,15.0013,84.0,263.0,347,6,16,11,afternoon
7322,2011-11-06 17:00:00,4,0,0,1,18.04,21.97,62,11.0014,71.0,185.0,256,6,17,11,afternoon
7323,2011-11-06 18:00:00,4,0,0,1,17.22,21.21,71,7.0015,39.0,146.0,185,6,18,11,afternoon
7324,2011-11-06 19:00:00,4,0,0,1,15.58,19.695,76,12.998,21.0,130.0,151,6,19,11,evening
7325,2011-11-06 20:00:00,4,0,0,1,14.76,18.18,81,7.0015,16.0,100.0,116,6,20,11,evening
7326,2011-11-06 21:00:00,4,0,0,1,14.76,18.18,81,6.0032,11.0,77.0,88,6,21,11,evening
7327,2011-11-06 22:00:00,4,0,0,1,14.76,18.94,87,0.0,5.0,40.0,45,6,22,11,evening
7328,2011-11-06 23:00:00,4,0,0,1,13.94,17.425,87,6.0032,7.0,43.0,50,6,23,11,night
7329,2011-11-07 00:00:00,4,0,1,1,13.94,18.18,87,0.0,1.0,14.0,15,7,0,11,night
7330,2011-11-07 01:00:00,4,0,1,1,13.94,18.18,87,0.0,2.0,6.0,8,7,1,11,night
7331,2011-11-07 02:00:00,4,0,1,1,13.12,17.425,93,0.0,0.0,2.0,2,7,2,11,night
7332,2011-11-07 03:00:00,4,0,1,1,13.12,17.425,93,0.0,0.0,3.0,3,7,3,11,night
7333,2011-11-07 04:00:00,4,0,1,1,13.12,17.425,93,0.0,2.0,4.0,6,7,4,11,night
7334,2011-11-07 05:00:00,4,0,1,1,12.3,16.665,93,0.0,1.0,25.0,26,7,5,11,night
7335,2011-11-07 06:00:00,4,0,1,2,11.48,15.91,93,0.0,2.0,97.0,99,7,6,11,night
7336,2011-11-07 07:00:00,4,0,1,2,11.48,15.91,93,0.0,6.0,305.0,311,7,7,11,night
7337,2011-11-07 08:00:00,4,0,1,2,12.3,15.91,100,6.0032,13.0,397.0,410,7,8,11,morning
7338,2011-11-07 09:00:00,4,0,1,2,13.94,16.665,100,8.9981,18.0,156.0,174,7,9,11,morning
7339,2011-11-07 10:00:00,4,0,1,1,14.76,17.425,93,8.9981,28.0,95.0,123,7,10,11,morning
7340,2011-11-07 11:00:00,4,0,1,1,17.22,21.21,77,7.0015,28.0,100.0,128,7,11,11,morning
7341,2011-11-07 12:00:00,4,0,1,1,18.86,22.725,67,0.0,21.0,158.0,179,7,12,11,morning
7342,2011-11-07 13:00:00,4,0,1,1,22.14,25.76,49,6.0032,32.0,157.0,189,7,13,11,afternoon
7343,2011-11-07 14:00:00,4,0,1,1,22.96,26.515,37,11.0014,30.0,115.0,145,7,14,11,afternoon
7344,2011-11-07 15:00:00,4,0,1,1,22.96,26.515,37,7.0015,38.0,132.0,170,7,15,11,afternoon
7345,2011-11-07 16:00:00,4,0,1,1,21.32,25.0,45,0.0,40.0,255.0,295,7,16,11,afternoon
7346,2011-11-07 17:00:00,4,0,1,1,20.5,24.24,45,11.0014,39.0,489.0,528,7,17,11,afternoon
7347,2011-11-07 18:00:00,4,0,1,1,18.86,22.725,59,7.0015,18.0,407.0,425,7,18,11,afternoon
7348,2011-11-07 19:00:00,4,0,1,1,18.86,22.725,59,0.0,20.0,280.0,300,7,19,11,evening
7349,2011-11-07 20:00:00,4,0,1,1,16.4,20.455,71,0.0,17.0,187.0,204,7,20,11,evening
7350,2011-11-07 21:00:00,4,0,1,1,15.58,19.695,82,7.0015,10.0,129.0,139,7,21,11,evening
7351,2011-11-07 22:00:00,4,0,1,1,14.76,18.18,81,6.0032,6.0,102.0,108,7,22,11,evening
7352,2011-11-07 23:00:00,4,0,1,1,14.76,18.18,87,6.0032,1.0,47.0,48,7,23,11,night
7353,2011-11-08 00:00:00,4,0,1,1,13.94,17.425,87,6.0032,0.0,18.0,18,8,0,11,night
7354,2011-11-08 01:00:00,4,0,1,1,13.12,16.665,93,7.0015,3.0,8.0,11,8,1,11,night
7355,2011-11-08 02:00:00,4,0,1,1,13.12,17.425,87,0.0,0.0,1.0,1,8,2,11,night
7356,2011-11-08 03:00:00,4,0,1,1,13.12,17.425,87,0.0,0.0,3.0,3,8,3,11,night
7357,2011-11-08 04:00:00,4,0,1,1,12.3,16.665,87,0.0,0.0,4.0,4,8,4,11,night
7358,2011-11-08 05:00:00,4,0,1,1,12.3,15.91,87,6.0032,1.0,17.0,18,8,5,11,night
7359,2011-11-08 06:00:00,4,0,1,1,12.3,16.665,87,0.0,3.0,96.0,99,8,6,11,night
7360,2011-11-08 07:00:00,4,0,1,1,12.3,15.91,87,7.0015,7.0,316.0,323,8,7,11,night
7361,2011-11-08 08:00:00,4,0,1,1,13.12,16.665,93,7.0015,11.0,455.0,466,8,8,11,morning
7362,2011-11-08 09:00:00,4,0,1,1,14.76,18.94,87,0.0,14.0,177.0,191,8,9,11,morning
7363,2011-11-08 10:00:00,4,0,1,1,17.22,21.21,71,6.0032,25.0,104.0,129,8,10,11,morning
7364,2011-11-08 11:00:00,4,0,1,1,18.86,22.725,63,8.9981,21.0,126.0,147,8,11,11,morning
7365,2011-11-08 12:00:00,4,0,1,1,21.32,25.0,52,8.9981,28.0,175.0,203,8,12,11,morning
7366,2011-11-08 13:00:00,4,0,1,1,22.14,25.76,49,11.0014,31.0,165.0,196,8,13,11,afternoon
7367,2011-11-08 14:00:00,4,0,1,1,22.96,26.515,46,7.0015,32.0,129.0,161,8,14,11,afternoon
7368,2011-11-08 15:00:00,4,0,1,1,23.78,27.275,46,7.0015,33.0,155.0,188,8,15,11,afternoon
7369,2011-11-08 16:00:00,4,0,1,1,22.96,26.515,46,8.9981,39.0,250.0,289,8,16,11,afternoon
7370,2011-11-08 17:00:00,4,0,1,1,21.32,25.0,43,11.0014,40.0,459.0,499,8,17,11,afternoon
7371,2011-11-08 18:00:00,4,0,1,1,19.68,23.485,55,8.9981,30.0,432.0,462,8,18,11,afternoon
7372,2011-11-08 19:00:00,4,0,1,1,18.86,22.725,59,0.0,14.0,264.0,278,8,19,11,evening
7373,2011-11-08 20:00:00,4,0,1,1,16.4,20.455,76,0.0,12.0,169.0,181,8,20,11,evening
7374,2011-11-08 21:00:00,4,0,1,1,16.4,20.455,76,0.0,16.0,166.0,182,8,21,11,evening
7375,2011-11-08 22:00:00,4,0,1,1,14.76,18.94,87,0.0,13.0,95.0,108,8,22,11,evening
7376,2011-11-08 23:00:00,4,0,1,1,14.76,18.94,81,0.0,3.0,45.0,48,8,23,11,night
7377,2011-11-09 00:00:00,4,0,1,1,14.76,18.94,87,0.0,0.0,13.0,13,9,0,11,night
7378,2011-11-09 01:00:00,4,0,1,1,13.94,18.18,87,0.0,0.0,10.0,10,9,1,11,night
7379,2011-11-09 02:00:00,4,0,1,1,13.12,17.425,93,0.0,0.0,5.0,5,9,2,11,night
7380,2011-11-09 03:00:00,4,0,1,1,13.12,17.425,93,0.0,0.0,4.0,4,9,3,11,night
7381,2011-11-09 04:00:00,4,0,1,1,13.12,17.425,87,0.0,0.0,4.0,4,9,4,11,night
7382,2011-11-09 05:00:00,4,0,1,1,12.3,16.665,87,0.0,0.0,28.0,28,9,5,11,night
7383,2011-11-09 06:00:00,4,0,1,1,12.3,16.665,87,0.0,0.0,98.0,98,9,6,11,night
7384,2011-11-09 07:00:00,4,0,1,1,12.3,16.665,87,0.0,0.0,300.0,300,9,7,11,night
7385,2011-11-09 08:00:00,4,0,1,1,13.12,17.425,93,0.0,19.0,437.0,456,9,8,11,morning
7386,2011-11-09 09:00:00,4,0,1,1,13.94,18.18,93,0.0,22.0,197.0,219,9,9,11,morning
7387,2011-11-09 10:00:00,4,0,1,1,16.4,20.455,76,7.0015,16.0,89.0,105,9,10,11,morning
7388,2011-11-09 11:00:00,4,0,1,1,18.86,22.725,67,11.0014,21.0,131.0,152,9,11,11,morning
7389,2011-11-09 12:00:00,4,0,1,1,20.5,24.24,51,11.0014,24.0,156.0,180,9,12,11,morning
7390,2011-11-09 13:00:00,4,0,1,1,20.5,24.24,51,11.0014,31.0,136.0,167,9,13,11,afternoon
7391,2011-11-09 14:00:00,4,0,1,1,21.32,25.0,48,11.0014,26.0,153.0,179,9,14,11,afternoon
7392,2011-11-09 15:00:00,4,0,1,1,21.32,25.0,45,15.0013,21.0,130.0,151,9,15,11,afternoon
7393,2011-11-09 16:00:00,4,0,1,1,21.32,25.0,48,12.998,24.0,257.0,281,9,16,11,afternoon
7394,2011-11-09 17:00:00,4,0,1,1,18.86,22.725,63,7.0015,27.0,458.0,485,9,17,11,afternoon
7395,2011-11-09 18:00:00,4,0,1,1,18.04,21.97,67,7.0015,21.0,387.0,408,9,18,11,afternoon
7396,2011-11-09 19:00:00,4,0,1,1,18.04,21.97,72,7.0015,12.0,292.0,304,9,19,11,evening
7397,2011-11-09 20:00:00,4,0,1,1,18.04,21.97,77,0.0,18.0,201.0,219,9,20,11,evening
7398,2011-11-09 21:00:00,4,0,1,1,16.4,20.455,87,0.0,9.0,152.0,161,9,21,11,evening
7399,2011-11-09 22:00:00,4,0,1,1,16.4,20.455,87,0.0,9.0,105.0,114,9,22,11,evening
7400,2011-11-09 23:00:00,4,0,1,1,15.58,19.695,87,0.0,5.0,61.0,66,9,23,11,night
7401,2011-11-10 00:00:00,4,0,1,1,16.4,20.455,87,0.0,0.0,24.0,24,10,0,11,night
7402,2011-11-10 01:00:00,4,0,1,2,16.4,20.455,87,0.0,1.0,10.0,11,10,1,11,night
7403,2011-11-10 02:00:00,4,0,1,2,15.58,19.695,94,0.0,0.0,5.0,5,10,2,11,night
7404,2011-11-10 03:00:00,4,0,1,1,15.58,19.695,94,6.0032,0.0,11.0,11,10,3,11,night
7405,2011-11-10 04:00:00,4,0,1,1,15.58,19.695,94,6.0032,1.0,2.0,3,10,4,11,night
7406,2011-11-10 05:00:00,4,0,1,2,14.76,17.425,100,8.9981,1.0,22.0,23,10,5,11,night
7407,2011-11-10 06:00:00,4,0,1,2,14.76,17.425,100,8.9981,4.0,110.0,114,10,6,11,night
7408,2011-11-10 07:00:00,4,0,1,2,15.58,19.695,94,11.0014,6.0,266.0,272,10,7,11,night
7409,2011-11-10 08:00:00,4,0,1,2,16.4,20.455,94,6.0032,18.0,418.0,436,10,8,11,morning
7410,2011-11-10 09:00:00,4,0,1,2,17.22,21.21,94,7.0015,23.0,188.0,211,10,9,11,morning
7411,2011-11-10 10:00:00,4,0,1,2,18.04,21.97,88,15.0013,17.0,100.0,117,10,10,11,morning
7412,2011-11-10 11:00:00,4,0,1,2,18.86,22.725,67,26.0027,9.0,99.0,108,10,11,11,morning
7413,2011-11-10 12:00:00,4,0,1,2,17.22,21.21,67,23.9994,18.0,149.0,167,10,12,11,morning
7414,2011-11-10 13:00:00,4,0,1,3,14.76,16.665,81,23.9994,9.0,87.0,96,10,13,11,afternoon
7415,2011-11-10 14:00:00,4,0,1,3,14.76,16.665,87,19.0012,6.0,58.0,64,10,14,11,afternoon
7416,2011-11-10 15:00:00,4,0,1,3,14.76,16.665,81,19.9995,5.0,57.0,62,10,15,11,afternoon
7417,2011-11-10 16:00:00,4,0,1,3,14.76,17.425,81,15.0013,6.0,67.0,73,10,16,11,afternoon
7418,2011-11-10 17:00:00,4,0,1,3,14.76,17.425,81,15.0013,9.0,168.0,177,10,17,11,afternoon
7419,2011-11-10 18:00:00,4,0,1,2,14.76,17.425,81,11.0014,10.0,263.0,273,10,18,11,afternoon
7420,2011-11-10 19:00:00,4,0,1,2,14.76,17.425,71,15.0013,19.0,192.0,211,10,19,11,evening
7421,2011-11-10 20:00:00,4,0,1,2,14.76,16.665,62,19.0012,8.0,160.0,168,10,20,11,evening
7422,2011-11-10 21:00:00,4,0,1,1,14.76,16.665,57,16.9979,6.0,130.0,136,10,21,11,evening
7423,2011-11-10 22:00:00,4,0,1,1,14.76,16.665,53,19.0012,5.0,84.0,89,10,22,11,evening
7424,2011-11-10 23:00:00,4,0,1,2,13.94,16.665,57,11.0014,9.0,73.0,82,10,23,11,night
7425,2011-11-11 00:00:00,4,1,0,1,13.94,15.91,53,16.9979,10.0,56.0,66,11,0,11,night
7426,2011-11-11 01:00:00,4,1,0,1,13.12,15.15,57,22.0028,3.0,16.0,19,11,1,11,night
7427,2011-11-11 02:00:00,4,1,0,1,13.12,14.395,57,19.0012,1.0,10.0,11,11,2,11,night
7428,2011-11-11 03:00:00,4,1,0,1,12.3,14.395,61,12.998,0.0,6.0,6,11,3,11,night
7429,2011-11-11 04:00:00,4,1,0,1,12.3,14.395,61,12.998,0.0,8.0,8,11,4,11,night
7430,2011-11-11 05:00:00,4,1,0,1,12.3,14.395,49,16.9979,0.0,13.0,13,11,5,11,night
7431,2011-11-11 06:00:00,4,1,0,1,11.48,12.88,45,22.0028,0.0,46.0,46,11,6,11,night
7432,2011-11-11 07:00:00,4,1,0,1,11.48,13.635,45,16.9979,5.0,116.0,121,11,7,11,night
7433,2011-11-11 08:00:00,4,1,0,1,12.3,13.635,42,23.9994,9.0,249.0,258,11,8,11,morning
7434,2011-11-11 09:00:00,4,1,0,1,13.12,14.395,45,30.0026,15.0,186.0,201,11,9,11,morning
7435,2011-11-11 10:00:00,4,1,0,1,13.12,13.635,42,36.9974,38.0,162.0,200,11,10,11,morning
7436,2011-11-11 11:00:00,4,1,0,1,13.94,14.395,42,32.9975,20.0,150.0,170,11,11,11,morning
7437,2011-11-11 12:00:00,4,1,0,1,13.94,14.395,42,31.0009,41.0,198.0,239,11,12,11,morning
7438,2011-11-11 13:00:00,4,1,0,1,15.58,19.695,37,36.9974,57.0,179.0,236,11,13,11,afternoon
7439,2011-11-11 14:00:00,4,1,0,1,15.58,19.695,37,31.0009,64.0,183.0,247,11,14,11,afternoon
7440,2011-11-11 15:00:00,4,1,0,1,14.76,16.665,37,27.9993,29.0,187.0,216,11,15,11,afternoon
7441,2011-11-11 16:00:00,4,1,0,1,14.76,16.665,34,22.0028,49.0,189.0,238,11,16,11,afternoon
7442,2011-11-11 17:00:00,4,1,0,1,13.94,15.15,39,22.0028,24.0,286.0,310,11,17,11,afternoon
7443,2011-11-11 18:00:00,4,1,0,1,13.94,15.91,39,16.9979,23.0,185.0,208,11,18,11,afternoon
7444,2011-11-11 19:00:00,4,1,0,1,13.12,15.91,39,11.0014,17.0,182.0,199,11,19,11,evening
7445,2011-11-11 20:00:00,4,1,0,1,13.12,15.91,39,12.998,12.0,97.0,109,11,20,11,evening
7446,2011-11-11 21:00:00,4,1,0,1,12.3,15.15,45,11.0014,4.0,79.0,83,11,21,11,evening
7447,2011-11-11 22:00:00,4,1,0,1,13.12,15.91,39,12.998,13.0,78.0,91,11,22,11,evening
7448,2011-11-11 23:00:00,4,1,0,1,12.3,15.91,45,6.0032,6.0,67.0,73,11,23,11,night
7449,2011-11-12 00:00:00,4,0,0,1,9.84,12.12,60,8.9981,12.0,52.0,64,12,0,11,night
7450,2011-11-12 01:00:00,4,0,0,1,9.84,12.12,60,8.9981,9.0,45.0,54,12,1,11,night
7451,2011-11-12 02:00:00,4,0,0,1,9.84,12.88,65,6.0032,7.0,39.0,46,12,2,11,night
7452,2011-11-12 03:00:00,4,0,0,1,9.84,12.12,70,8.9981,4.0,13.0,17,12,3,11,night
7453,2011-11-12 04:00:00,4,0,0,1,8.2,10.605,80,8.9981,0.0,7.0,7,12,4,11,night
7454,2011-11-12 05:00:00,4,0,0,1,9.02,12.88,75,6.0032,1.0,3.0,4,12,5,11,night
7455,2011-11-12 06:00:00,4,0,0,1,9.02,11.365,75,11.0014,0.0,7.0,7,12,6,11,night
7456,2011-11-12 07:00:00,4,0,0,1,9.02,11.365,75,12.998,3.0,24.0,27,12,7,11,night
7457,2011-11-12 08:00:00,4,0,0,1,10.66,12.88,70,12.998,14.0,87.0,101,12,8,11,morning
7458,2011-11-12 09:00:00,4,0,0,1,12.3,15.15,61,11.0014,18.0,142.0,160,12,9,11,morning
7459,2011-11-12 10:00:00,4,0,0,1,13.94,15.91,61,19.0012,62.0,170.0,232,12,10,11,morning
7460,2011-11-12 11:00:00,4,0,0,1,15.58,19.695,54,19.0012,102.0,213.0,315,12,11,11,morning
7461,2011-11-12 12:00:00,4,0,0,1,18.04,21.97,44,19.0012,142.0,224.0,366,12,12,11,morning
7462,2011-11-12 13:00:00,4,0,0,1,19.68,23.485,36,19.0012,128.0,225.0,353,12,13,11,afternoon
7463,2011-11-12 14:00:00,4,0,0,1,20.5,24.24,36,19.9995,191.0,244.0,435,12,14,11,afternoon
7464,2011-11-12 15:00:00,4,0,0,1,21.32,25.0,29,19.0012,165.0,221.0,386,12,15,11,afternoon
7465,2011-11-12 16:00:00,4,0,0,1,21.32,25.0,32,16.9979,137.0,224.0,361,12,16,11,afternoon
7466,2011-11-12 17:00:00,4,0,0,1,20.5,24.24,34,16.9979,92.0,193.0,285,12,17,11,afternoon
7467,2011-11-12 18:00:00,4,0,0,1,17.22,21.21,58,12.998,53.0,150.0,203,12,18,11,afternoon
7468,2011-11-12 19:00:00,4,0,0,1,17.22,21.21,50,16.9979,32.0,139.0,171,12,19,11,evening
7469,2011-11-12 20:00:00,4,0,0,1,17.22,21.21,50,19.0012,31.0,101.0,132,12,20,11,evening
