,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,day,hour,month,part_of_day,week_day
11305,2012-04-21 06:00:00,2,0,0,1,20.5,24.24,82,15.0013,,,44,21,6,4,night,Saturday
11306,2012-04-21 07:00:00,2,0,0,1,20.5,24.24,82,19.0012,,,90,21,7,4,night,Saturday
11307,2012-04-21 08:00:00,2,0,0,1,21.32,25.0,81,16.9979,,,197,21,8,4,morning,Saturday
11308,2012-04-21 09:00:00,2,0,0,1,22.14,25.76,77,11.0014,,,274,21,9,4,morning,Saturday
11309,2012-04-21 10:00:00,2,0,0,1,24.6,30.305,64,19.0012,,,399,21,10,4,morning,Saturday
11310,2012-04-21 11:00:00,2,0,0,1,25.42,30.305,61,22.0028,,,478,21,11,4,morning,Saturday
11311,2012-04-21 12:00:00,2,0,0,1,26.24,31.06,57,15.0013,,,531,21,12,4,morning,Saturday
11312,2012-04-21 13:00:00,2,0,0,1,27.06,31.06,54,15.0013,,,518,21,13,4,afternoon,Saturday
11313,2012-04-21 14:00:00,2,0,0,1,28.7,31.82,45,19.0012,,,577,21,14,4,afternoon,Saturday
11314,2012-04-21 15:00:00,2,0,0,1,29.52,32.575,39,16.9979,,,629,21,15,4,afternoon,Saturday
11315,2012-04-21 16:00:00,2,0,0,1,28.7,31.82,42,22.0028,,,569,21,16,4,afternoon,Saturday
11316,2012-04-21 17:00:00,2,0,0,2,30.34,32.575,30,26.0027,,,582,21,17,4,afternoon,Saturday
11317,2012-04-21 18:00:00,2,0,0,2,27.88,31.82,47,32.9975,,,523,21,18,4,afternoon,Saturday
11318,2012-04-21 19:00:00,2,0,0,3,22.96,26.515,73,32.9975,,,246,21,19,4,evening,Saturday
11319,2012-04-21 20:00:00,2,0,0,3,20.5,24.24,82,19.9995,,,130,21,20,4,evening,Saturday
11320,2012-04-21 21:00:00,2,0,0,3,20.5,24.24,82,26.0027,,,130,21,21,4,evening,Saturday
11321,2012-04-21 22:00:00,2,0,0,1,19.68,23.485,82,19.9995,,,153,21,22,4,evening,Saturday
11322,2012-04-21 23:00:00,2,0,0,2,18.86,22.725,82,19.0012,,,102,21,23,4,night,Saturday
11323,2012-04-22 00:00:00,2,0,0,2,18.86,22.725,82,12.998,,,76,22,0,4,night,Sunday
11324,2012-04-22 01:00:00,2,0,0,2,18.86,22.725,82,22.0028,,,65,22,1,4,night,Sunday
11325,2012-04-22 02:00:00,2,0,0,1,18.86,22.725,72,19.0012,,,65,22,2,4,night,Sunday
11326,2012-04-22 03:00:00,2,0,0,2,18.04,21.97,82,11.0014,,,25,22,3,4,night,Sunday
11327,2012-04-22 04:00:00,2,0,0,2,18.04,21.97,77,11.0014,,,14,22,4,4,night,Sunday
11328,2012-04-22 05:00:00,2,0,0,2,18.04,21.97,77,15.0013,,,19,22,5,4,night,Sunday
11329,2012-04-22 06:00:00,2,0,0,2,18.04,21.97,72,22.0028,,,36,22,6,4,night,Sunday
11330,2012-04-22 07:00:00,2,0,0,3,17.22,21.21,77,26.0027,,,45,22,7,4,night,Sunday
11331,2012-04-22 08:00:00,2,0,0,3,16.4,20.455,82,16.9979,,,81,22,8,4,morning,Sunday
11332,2012-04-22 09:00:00,2,0,0,3,16.4,20.455,82,16.9979,,,126,22,9,4,morning,Sunday
11333,2012-04-22 10:00:00,2,0,0,3,15.58,19.695,82,22.0028,,,155,22,10,4,morning,Sunday
11334,2012-04-22 11:00:00,2,0,0,3,15.58,19.695,87,19.9995,,,147,22,11,4,morning,Sunday
11335,2012-04-22 12:00:00,2,0,0,3,15.58,19.695,87,22.0028,,,157,22,12,4,morning,Sunday
11336,2012-04-22 13:00:00,2,0,0,3,15.58,19.695,82,23.9994,,,159,22,13,4,afternoon,Sunday
11337,2012-04-22 14:00:00,2,0,0,3,15.58,19.695,87,22.0028,,,136,22,14,4,afternoon,Sunday
11338,2012-04-22 15:00:00,2,0,0,3,15.58,19.695,87,26.0027,,,154,22,15,4,afternoon,Sunday
11339,2012-04-22 16:00:00,2,0,0,3,15.58,19.695,87,30.0026,,,149,22,16,4,afternoon,Sunday
11340,2012-04-22 17:00:00,2,0,0,3,14.76,15.91,93,30.0026,,,122,22,17,4,afternoon,Sunday
11341,2012-04-22 18:00:00,2,0,0,3,14.76,15.91,93,30.0026,,,113,22,18,4,afternoon,Sunday
11342,2012-04-22 19:00:00,2,0,0,3,14.76,15.91,87,35.0008,,,114,22,19,4,evening,Sunday
11343,2012-04-22 20:00:00,2,0,0,3,14.76,16.665,93,27.9993,,,67,22,20,4,evening,Sunday
11344,2012-04-22 21:00:00,2,0,0,3,14.76,16.665,87,26.0027,,,70,22,21,4,evening,Sunday
11345,2012-04-22 22:00:00,2,0,0,3,13.94,14.395,87,35.0008,,,48,22,22,4,evening,Sunday
11346,2012-04-22 23:00:00,2,0,0,3,14.76,15.91,81,31.0009,,,40,22,23,4,night,Sunday
11347,2012-04-23 00:00:00,2,0,1,3,14.76,16.665,81,27.9993,,,15,23,0,4,night,Monday
11348,2012-04-23 01:00:00,2,0,1,3,13.94,15.15,87,23.9994,,,8,23,1,4,night,Monday
11349,2012-04-23 02:00:00,2,0,1,2,13.12,15.15,87,22.0028,,,6,23,2,4,night,Monday
11350,2012-04-23 03:00:00,2,0,1,2,13.12,15.15,81,19.0012,,,5,23,3,4,night,Monday
11351,2012-04-23 04:00:00,2,0,1,3,12.3,14.395,81,19.0012,,,4,23,4,4,night,Monday
11352,2012-04-23 05:00:00,2,0,1,3,12.3,14.395,81,19.0012,,,13,23,5,4,night,Monday
11353,2012-04-23 06:00:00,2,0,1,2,12.3,13.635,81,19.9995,,,54,23,6,4,night,Monday
11354,2012-04-23 07:00:00,2,0,1,3,12.3,14.395,81,16.9979,,,126,23,7,4,night,Monday
11355,2012-04-23 08:00:00,2,0,1,2,12.3,13.635,75,22.0028,,,304,23,8,4,morning,Monday
11356,2012-04-23 09:00:00,2,0,1,2,12.3,13.635,75,26.0027,,,144,23,9,4,morning,Monday
11357,2012-04-23 10:00:00,2,0,1,2,13.12,15.15,70,22.0028,,,76,23,10,4,morning,Monday
11358,2012-04-23 11:00:00,2,0,1,2,13.12,14.395,70,23.9994,,,81,23,11,4,morning,Monday
11359,2012-04-23 12:00:00,2,0,1,3,13.94,15.15,71,23.9994,,,82,23,12,4,morning,Monday
11360,2012-04-23 13:00:00,2,0,1,3,13.94,15.15,66,26.0027,,,80,23,13,4,afternoon,Monday
11361,2012-04-23 14:00:00,2,0,1,3,14.76,15.91,62,30.0026,,,83,23,14,4,afternoon,Monday
11362,2012-04-23 15:00:00,2,0,1,2,14.76,16.665,62,26.0027,,,114,23,15,4,afternoon,Monday
11363,2012-04-23 16:00:00,2,0,1,3,12.3,13.635,81,23.9994,,,85,23,16,4,afternoon,Monday
11364,2012-04-23 17:00:00,2,0,1,3,12.3,13.635,82,22.0028,,,187,23,17,4,afternoon,Monday
11365,2012-04-23 18:00:00,2,0,1,3,13.12,16.665,81,8.9981,,,210,23,18,4,afternoon,Monday
11366,2012-04-23 19:00:00,2,0,1,2,13.94,15.91,76,15.0013,,,170,23,19,4,evening,Monday
11367,2012-04-23 20:00:00,2,0,1,2,13.12,15.91,76,11.0014,,,102,23,20,4,evening,Monday
11368,2012-04-23 21:00:00,2,0,1,2,13.12,15.15,81,15.0013,,,71,23,21,4,evening,Monday
11369,2012-04-23 22:00:00,2,0,1,1,13.12,15.91,76,12.998,,,61,23,22,4,evening,Monday
11370,2012-04-23 23:00:00,2,0,1,1,13.12,15.91,76,11.0014,,,39,23,23,4,night,Monday
11371,2012-04-24 00:00:00,2,0,1,2,13.12,16.665,76,8.9981,,,15,24,0,4,night,Tuesday
11372,2012-04-24 01:00:00,2,0,1,2,13.12,16.665,81,8.9981,,,9,24,1,4,night,Tuesday
11373,2012-04-24 02:00:00,2,0,1,1,13.12,15.91,81,12.998,,,7,24,2,4,night,Tuesday
11374,2012-04-24 03:00:00,2,0,1,1,13.12,15.15,81,15.0013,,,4,24,3,4,night,Tuesday
11375,2012-04-24 04:00:00,2,0,1,1,12.3,14.395,70,12.998,,,4,24,4,4,night,Tuesday
11376,2012-04-24 05:00:00,2,0,1,1,12.3,14.395,70,12.998,,,16,24,5,4,night,Tuesday
11377,2012-04-24 06:00:00,2,0,1,1,12.3,14.395,70,15.0013,,,77,24,6,4,night,Tuesday
11378,2012-04-24 07:00:00,2,0,1,1,13.12,15.15,66,19.0012,,,243,24,7,4,night,Tuesday
11379,2012-04-24 08:00:00,2,0,1,1,13.94,15.91,61,16.9979,,,443,24,8,4,morning,Tuesday
11380,2012-04-24 09:00:00,2,0,1,1,16.4,20.455,47,23.9994,,,234,24,9,4,morning,Tuesday
11381,2012-04-24 10:00:00,2,0,1,1,17.22,21.21,47,19.9995,,,132,24,10,4,morning,Tuesday
11382,2012-04-24 11:00:00,2,0,1,1,18.86,22.725,31,26.0027,,,147,24,11,4,morning,Tuesday
11383,2012-04-24 12:00:00,2,0,1,1,19.68,23.485,29,26.0027,,,185,24,12,4,morning,Tuesday
11384,2012-04-24 13:00:00,2,0,1,1,20.5,24.24,29,26.0027,,,188,24,13,4,afternoon,Tuesday
11385,2012-04-24 14:00:00,2,0,1,1,20.5,24.24,25,26.0027,,,179,24,14,4,afternoon,Tuesday
11386,2012-04-24 15:00:00,2,0,1,1,20.5,24.24,23,27.9993,,,195,24,15,4,afternoon,Tuesday
11387,2012-04-24 16:00:00,2,0,1,1,20.5,24.24,23,12.998,,,256,24,16,4,afternoon,Tuesday
11388,2012-04-24 17:00:00,2,0,1,1,21.32,25.0,22,26.0027,,,558,24,17,4,afternoon,Tuesday
11389,2012-04-24 18:00:00,2,0,1,1,20.5,24.24,18,0.0,,,460,24,18,4,afternoon,Tuesday
11390,2012-04-24 19:00:00,2,0,1,1,20.5,24.24,18,16.9979,,,325,24,19,4,evening,Tuesday
11391,2012-04-24 20:00:00,2,0,1,1,19.68,23.485,21,22.0028,,,217,24,20,4,evening,Tuesday
11392,2012-04-24 21:00:00,2,0,1,2,18.86,22.725,28,11.0014,,,125,24,21,4,evening,Tuesday
11393,2012-04-24 22:00:00,2,0,1,1,18.04,21.97,35,7.0015,,,116,24,22,4,evening,Tuesday
11394,2012-04-24 23:00:00,2,0,1,1,17.22,21.21,38,6.0032,,,72,24,23,4,night,Tuesday
11395,2012-04-25 00:00:00,2,0,1,1,18.04,21.97,38,0.0,,,35,25,0,4,night,Wednesday
11396,2012-04-25 01:00:00,2,0,1,1,17.22,21.21,41,0.0,,,18,25,1,4,night,Wednesday
11397,2012-04-25 02:00:00,2,0,1,1,14.76,18.94,62,0.0,,,10,25,2,4,night,Wednesday
11398,2012-04-25 03:00:00,2,0,1,1,13.12,16.665,70,6.0032,,,6,25,3,4,night,Wednesday
11399,2012-04-25 04:00:00,2,0,1,1,13.94,17.425,66,6.0032,,,6,25,4,4,night,Wednesday
11400,2012-04-25 05:00:00,2,0,1,1,13.94,18.18,66,0.0,,,20,25,5,4,night,Wednesday
11401,2012-04-25 06:00:00,2,0,1,1,13.94,18.18,66,0.0,,,99,25,6,4,night,Wednesday
11402,2012-04-25 07:00:00,2,0,1,1,13.94,18.18,71,0.0,,,282,25,7,4,night,Wednesday
11403,2012-04-25 08:00:00,2,0,1,1,14.76,18.18,76,6.0032,,,470,25,8,4,morning,Wednesday
11404,2012-04-25 09:00:00,2,0,1,1,17.22,21.21,54,0.0,,,282,25,9,4,morning,Wednesday
11405,2012-04-25 10:00:00,2,0,1,1,21.32,25.0,34,0.0,,,166,25,10,4,morning,Wednesday
11406,2012-04-25 11:00:00,2,0,1,1,21.32,25.0,32,8.9981,,,179,25,11,4,morning,Wednesday
11407,2012-04-25 12:00:00,2,0,1,1,22.14,25.76,28,19.0012,,,228,25,12,4,morning,Wednesday
11408,2012-04-25 13:00:00,2,0,1,1,22.96,26.515,26,15.0013,,,212,25,13,4,afternoon,Wednesday
11409,2012-04-25 14:00:00,2,0,1,1,22.96,26.515,22,23.9994,,,207,25,14,4,afternoon,Wednesday
11410,2012-04-25 15:00:00,2,0,1,1,23.78,27.275,19,11.0014,,,229,25,15,4,afternoon,Wednesday
11411,2012-04-25 16:00:00,2,0,1,1,24.6,29.545,20,22.0028,,,313,25,16,4,afternoon,Wednesday
11412,2012-04-25 17:00:00,2,0,1,1,24.6,29.545,20,19.9995,,,656,25,17,4,afternoon,Wednesday
11413,2012-04-25 18:00:00,2,0,1,1,24.6,29.545,20,19.0012,,,658,25,18,4,afternoon,Wednesday
11414,2012-04-25 19:00:00,2,0,1,1,24.6,29.545,20,12.998,,,450,25,19,4,evening,Wednesday
11415,2012-04-25 20:00:00,2,0,1,1,22.96,26.515,22,6.0032,,,296,25,20,4,evening,Wednesday
11416,2012-04-25 21:00:00,2,0,1,1,21.32,25.0,52,8.9981,,,220,25,21,4,evening,Wednesday
11417,2012-04-25 22:00:00,2,0,1,1,20.5,24.24,51,0.0,,,167,25,22,4,evening,Wednesday
11418,2012-04-25 23:00:00,2,0,1,2,20.5,24.24,51,6.0032,,,86,25,23,4,night,Wednesday
11419,2012-04-26 00:00:00,2,0,1,2,19.68,23.485,63,0.0,,,29,26,0,4,night,Thursday
11420,2012-04-26 01:00:00,2,0,1,2,19.68,23.485,48,6.0032,,,17,26,1,4,night,Thursday
11421,2012-04-26 02:00:00,2,0,1,2,19.68,23.485,55,7.0015,,,12,26,2,4,night,Thursday
11422,2012-04-26 03:00:00,2,0,1,2,19.68,23.485,55,6.0032,,,9,26,3,4,night,Thursday
11423,2012-04-26 04:00:00,2,0,1,2,19.68,23.485,59,6.0032,,,9,26,4,4,night,Thursday
11424,2012-04-26 05:00:00,2,0,1,2,19.68,23.485,63,8.9981,,,25,26,5,4,night,Thursday
11425,2012-04-26 06:00:00,2,0,1,2,19.68,23.485,63,16.9979,,,106,26,6,4,night,Thursday
11426,2012-04-26 07:00:00,2,0,1,3,18.86,22.725,82,23.9994,,,145,26,7,4,night,Thursday
11427,2012-04-26 08:00:00,2,0,1,3,18.86,22.725,82,12.998,,,252,26,8,4,morning,Thursday
11428,2012-04-26 09:00:00,2,0,1,3,18.86,22.725,88,11.0014,,,115,26,9,4,morning,Thursday
11429,2012-04-26 10:00:00,2,0,1,2,18.86,22.725,94,11.0014,,,68,26,10,4,morning,Thursday
11430,2012-04-26 11:00:00,2,0,1,2,18.86,22.725,94,15.0013,,,71,26,11,4,morning,Thursday
11431,2012-04-26 12:00:00,2,0,1,2,21.32,25.0,83,8.9981,,,112,26,12,4,morning,Thursday
11432,2012-04-26 13:00:00,2,0,1,2,20.5,24.24,82,11.0014,,,98,26,13,4,afternoon,Thursday
11433,2012-04-26 14:00:00,2,0,1,2,22.14,25.76,77,12.998,,,101,26,14,4,afternoon,Thursday
11434,2012-04-26 15:00:00,2,0,1,2,21.32,25.0,83,22.0028,,,96,26,15,4,afternoon,Thursday
11435,2012-04-26 16:00:00,2,0,1,2,21.32,25.0,83,15.0013,,,132,26,16,4,afternoon,Thursday
11436,2012-04-26 17:00:00,2,0,1,1,22.14,25.76,77,11.0014,,,379,26,17,4,afternoon,Thursday
11437,2012-04-26 18:00:00,2,0,1,2,22.14,25.76,77,12.998,,,311,26,18,4,afternoon,Thursday
11438,2012-04-26 19:00:00,2,0,1,2,22.14,25.76,77,15.0013,,,243,26,19,4,evening,Thursday
11439,2012-04-26 20:00:00,2,0,1,1,22.14,25.76,77,12.998,,,222,26,20,4,evening,Thursday
11440,2012-04-26 21:00:00,2,0,1,1,21.32,25.0,83,15.0013,,,161,26,21,4,evening,Thursday
11441,2012-04-26 22:00:00,2,0,1,1,21.32,25.0,83,11.0014,,,123,26,22,4,evening,Thursday
11442,2012-04-26 23:00:00,2,0,1,1,20.5,24.24,88,11.0014,,,76,26,23,4,night,Thursday
11443,2012-04-27 00:00:00,2,0,1,1,22.14,25.76,68,36.9974,,,55,27,0,4,night,Friday
11444,2012-04-27 01:00:00,2,0,1,1,20.5,24.24,59,30.0026,,,28,27,1,4,night,Friday
11445,2012-04-27 02:00:00,2,0,1,1,19.68,23.485,59,27.9993,,,20,27,2,4,night,Friday
11446,2012-04-27 03:00:00,2,0,1,1,18.04,21.97,47,32.9975,,,14,27,3,4,night,Friday
11447,2012-04-27 04:00:00,2,0,1,1,17.22,21.21,44,16.9979,,,13,27,4,4,night,Friday
11448,2012-04-27 05:00:00,2,0,1,1,17.22,21.21,44,23.9994,,,33,27,5,4,night,Friday
11449,2012-04-27 06:00:00,2,0,1,1,16.4,20.455,43,16.9979,,,108,27,6,4,night,Friday
11450,2012-04-27 07:00:00,2,0,1,1,15.58,19.695,50,19.0012,,,299,27,7,4,night,Friday
11451,2012-04-27 08:00:00,2,0,1,1,16.4,20.455,50,0.0,,,529,27,8,4,morning,Friday
11452,2012-04-27 09:00:00,2,0,1,1,17.22,21.21,44,32.9975,,,303,27,9,4,morning,Friday
11453,2012-04-27 10:00:00,2,0,1,1,18.04,21.97,38,27.9993,,,183,27,10,4,morning,Friday
11454,2012-04-27 11:00:00,2,0,1,1,18.04,21.97,38,22.0028,,,209,27,11,4,morning,Friday
11455,2012-04-27 12:00:00,2,0,1,1,18.86,22.725,36,23.9994,,,263,27,12,4,morning,Friday
11456,2012-04-27 13:00:00,2,0,1,1,18.86,22.725,33,26.0027,,,259,27,13,4,afternoon,Friday
11457,2012-04-27 14:00:00,2,0,1,1,18.86,22.725,33,22.0028,,,247,27,14,4,afternoon,Friday
11458,2012-04-27 15:00:00,2,0,1,1,21.32,25.0,29,32.9975,,,306,27,15,4,afternoon,Friday
11459,2012-04-27 16:00:00,2,0,1,1,21.32,25.0,29,16.9979,,,358,27,16,4,afternoon,Friday
11460,2012-04-27 17:00:00,2,0,1,1,22.14,25.76,24,26.0027,,,638,27,17,4,afternoon,Friday
11461,2012-04-27 18:00:00,2,0,1,1,21.32,25.0,25,23.9994,,,521,27,18,4,afternoon,Friday
11462,2012-04-27 19:00:00,2,0,1,1,20.5,24.24,27,26.0027,,,367,27,19,4,evening,Friday
11463,2012-04-27 20:00:00,2,0,1,1,18.86,22.725,31,19.0012,,,228,27,20,4,evening,Friday
11464,2012-04-27 21:00:00,2,0,1,1,18.04,21.97,33,19.9995,,,177,27,21,4,evening,Friday
11465,2012-04-27 22:00:00,2,0,1,1,17.22,21.21,38,16.9979,,,147,27,22,4,evening,Friday
11466,2012-04-27 23:00:00,2,0,1,1,16.4,20.455,40,16.9979,,,111,27,23,4,night,Friday
11467,2012-04-28 00:00:00,2,0,0,1,15.58,19.695,43,11.0014,,,88,28,0,4,night,Saturday
11468,2012-04-28 01:00:00,2,0,0,1,14.76,16.665,50,19.9995,,,57,28,1,4,night,Saturday
11469,2012-04-28 02:00:00,2,0,0,1,14.76,17.425,43,11.0014,,,47,28,2,4,night,Saturday
11470,2012-04-28 03:00:00,2,0,0,1,13.94,15.91,49,15.0013,,,24,28,3,4,night,Saturday
11471,2012-04-28 04:00:00,2,0,0,1,13.94,16.665,49,11.0014,,,15,28,4,4,night,Saturday
11472,2012-04-28 05:00:00,2,0,0,1,13.94,16.665,46,8.9981,,,18,28,5,4,night,Saturday
11473,2012-04-28 06:00:00,2,0,0,1,13.94,16.665,49,12.998,,,34,28,6,4,night,Saturday
11474,2012-04-28 07:00:00,2,0,0,1,13.94,16.665,49,11.0014,,,64,28,7,4,night,Saturday
11475,2012-04-28 08:00:00,2,0,0,1,15.58,19.695,40,8.9981,,,148,28,8,4,morning,Saturday
11476,2012-04-28 09:00:00,2,0,0,2,15.58,19.695,37,0.0,,,177,28,9,4,morning,Saturday
11477,2012-04-28 10:00:00,2,0,0,2,15.58,19.695,40,11.0014,,,235,28,10,4,morning,Saturday
11478,2012-04-28 11:00:00,2,0,0,2,15.58,19.695,40,7.0015,,,275,28,11,4,morning,Saturday
11479,2012-04-28 12:00:00,2,0,0,2,15.58,19.695,43,0.0,,,315,28,12,4,morning,Saturday
11480,2012-04-28 13:00:00,2,0,0,2,16.4,20.455,37,0.0,,,323,28,13,4,afternoon,Saturday
11481,2012-04-28 14:00:00,2,0,0,1,17.22,21.21,38,7.0015,,,400,28,14,4,afternoon,Saturday
11482,2012-04-28 15:00:00,2,0,0,1,17.22,21.21,41,15.0013,,,429,28,15,4,afternoon,Saturday
11483,2012-04-28 16:00:00,2,0,0,2,18.04,21.97,38,12.998,,,327,28,16,4,afternoon,Saturday
11484,2012-04-28 17:00:00,2,0,0,2,17.22,21.21,41,8.9981,,,303,28,17,4,afternoon,Saturday
11485,2012-04-28 18:00:00,2,0,0,3,16.4,20.455,47,0.0,,,231,28,18,4,afternoon,Saturday
11486,2012-04-28 19:00:00,2,0,0,3,14.76,17.425,71,8.9981,,,121,28,19,4,evening,Saturday
11487,2012-04-28 20:00:00,2,0,0,2,15.58,19.695,66,0.0,,,119,28,20,4,evening,Saturday
11488,2012-04-28 21:00:00,2,0,0,3,14.76,17.425,71,12.998,,,78,28,21,4,evening,Saturday
11489,2012-04-28 22:00:00,2,0,0,2,14.76,17.425,71,8.9981,,,87,28,22,4,evening,Saturday
11490,2012-04-28 23:00:00,2,0,0,2,15.58,19.695,76,6.0032,,,78,28,23,4,night,Saturday
11491,2012-04-29 00:00:00,2,0,0,3,14.76,17.425,81,8.9981,,,45,29,0,4,night,Sunday
11492,2012-04-29 01:00:00,2,0,0,2,14.76,17.425,81,8.9981,,,43,29,1,4,night,Sunday
11493,2012-04-29 02:00:00,2,0,0,2,14.76,18.18,87,7.0015,,,32,29,2,4,night,Sunday
11494,2012-04-29 03:00:00,2,0,0,2,14.76,17.425,87,12.998,,,15,29,3,4,night,Sunday
11495,2012-04-29 04:00:00,2,0,0,2,14.76,17.425,87,8.9981,,,7,29,4,4,night,Sunday
11496,2012-04-29 05:00:00,2,0,0,1,13.94,18.18,87,0.0,,,9,29,5,4,night,Sunday
11497,2012-04-29 06:00:00,2,0,0,1,13.94,16.665,87,8.9981,,,20,29,6,4,night,Sunday
11498,2012-04-29 07:00:00,2,0,0,2,13.94,16.665,87,8.9981,,,33,29,7,4,night,Sunday
11499,2012-04-29 08:00:00,2,0,0,1,15.58,19.695,76,8.9981,,,96,29,8,4,morning,Sunday
11500,2012-04-29 09:00:00,2,0,0,1,16.4,20.455,71,8.9981,,,169,29,9,4,morning,Sunday
11501,2012-04-29 10:00:00,2,0,0,1,17.22,21.21,67,6.0032,,,261,29,10,4,morning,Sunday
11502,2012-04-29 11:00:00,2,0,0,1,18.86,22.725,51,0.0,,,363,29,11,4,morning,Sunday
11503,2012-04-29 12:00:00,2,0,0,1,19.68,23.485,44,7.0015,,,440,29,12,4,morning,Sunday
11504,2012-04-29 13:00:00,2,0,0,1,20.5,24.24,45,7.0015,,,445,29,13,4,afternoon,Sunday
11505,2012-04-29 14:00:00,2,0,0,1,22.14,25.76,34,0.0,,,474,29,14,4,afternoon,Sunday
11506,2012-04-29 15:00:00,2,0,0,1,22.96,26.515,37,8.9981,,,500,29,15,4,afternoon,Sunday
11507,2012-04-29 16:00:00,2,0,0,1,24.6,30.305,28,12.998,,,479,29,16,4,afternoon,Sunday
11508,2012-04-29 17:00:00,2,0,0,1,25.42,30.305,27,19.9995,,,493,29,17,4,afternoon,Sunday
11509,2012-04-29 18:00:00,2,0,0,1,24.6,30.305,26,19.0012,,,411,29,18,4,afternoon,Sunday
11510,2012-04-29 19:00:00,2,0,0,1,22.96,26.515,35,8.9981,,,314,29,19,4,evening,Sunday
11511,2012-04-29 20:00:00,2,0,0,1,22.96,26.515,32,6.0032,,,229,29,20,4,evening,Sunday
11512,2012-04-29 21:00:00,2,0,0,1,21.32,25.0,48,8.9981,,,171,29,21,4,evening,Sunday
11513,2012-04-29 22:00:00,2,0,0,1,20.5,24.24,45,0.0,,,135,29,22,4,evening,Sunday
11514,2012-04-29 23:00:00,2,0,0,1,19.68,23.485,59,0.0,,,92,29,23,4,night,Sunday
11515,2012-04-30 00:00:00,2,0,1,1,18.04,21.97,72,7.0015,,,25,30,0,4,night,Monday
11516,2012-04-30 01:00:00,2,0,1,1,17.22,21.21,77,6.0032,,,13,30,1,4,night,Monday
11517,2012-04-30 02:00:00,2,0,1,1,17.22,21.21,71,8.9981,,,9,30,2,4,night,Monday
11518,2012-04-30 03:00:00,2,0,1,1,16.4,20.455,76,11.0014,,,5,30,3,4,night,Monday
11519,2012-04-30 04:00:00,2,0,1,1,15.58,19.695,62,16.9979,,,5,30,4,4,night,Monday
11520,2012-04-30 05:00:00,2,0,1,1,15.58,19.695,62,16.9979,,,15,30,5,4,night,Monday
11521,2012-04-30 06:00:00,2,0,1,1,16.4,20.455,47,12.998,,,56,30,6,4,night,Monday
11522,2012-04-30 07:00:00,2,0,1,1,16.4,20.455,50,12.998,,,173,30,7,4,night,Monday
11523,2012-04-30 08:00:00,2,0,1,1,16.4,20.455,43,12.998,,,293,30,8,4,morning,Monday
11524,2012-04-30 09:00:00,2,0,1,2,16.4,20.455,43,12.998,,,140,30,9,4,morning,Monday
11525,2012-04-30 10:00:00,2,0,1,2,17.22,21.21,41,11.0014,,,85,30,10,4,morning,Monday
11526,2012-04-30 11:00:00,2,0,1,2,18.04,21.97,44,7.0015,,,107,30,11,4,morning,Monday
11527,2012-04-30 12:00:00,2,0,1,2,18.04,21.97,47,8.9981,,,138,30,12,4,morning,Monday
11528,2012-04-30 13:00:00,2,0,1,2,19.68,23.485,51,6.0032,,,140,30,13,4,afternoon,Monday
11529,2012-04-30 14:00:00,2,0,1,2,20.5,24.24,55,8.9981,,,138,30,14,4,afternoon,Monday
11530,2012-04-30 15:00:00,2,0,1,2,21.32,25.0,55,7.0015,,,159,30,15,4,afternoon,Monday
11531,2012-04-30 16:00:00,2,0,1,1,22.96,26.515,60,12.998,,,209,30,16,4,afternoon,Monday
11532,2012-04-30 17:00:00,2,0,1,1,22.96,26.515,60,11.0014,,,439,30,17,4,afternoon,Monday
11533,2012-04-30 18:00:00,2,0,1,2,22.96,26.515,60,15.0013,,,458,30,18,4,afternoon,Monday
11534,2012-04-30 19:00:00,2,0,1,2,22.14,25.76,64,16.9979,,,301,30,19,4,evening,Monday
11535,2012-04-30 20:00:00,2,0,1,2,21.32,25.0,59,12.998,,,188,30,20,4,evening,Monday
11536,2012-04-30 21:00:00,2,0,1,2,21.32,25.0,59,12.998,,,135,30,21,4,evening,Monday
11537,2012-04-30 22:00:00,2,0,1,2,21.32,25.0,55,11.0014,,,91,30,22,4,evening,Monday
11538,2012-04-30 23:00:00,2,0,1,2,21.32,25.0,55,15.0013,,,53,30,23,4,night,Monday
11539,2012-05-01 00:00:00,2,0,1,2,20.5,24.24,59,12.998,7.0,28.0,35,1,0,5,night,Tuesday
11540,2012-05-01 01:00:00,2,0,1,2,20.5,24.24,63,8.9981,0.0,21.0,21,1,1,5,night,Tuesday
11541,2012-05-01 02:00:00,2,0,1,2,20.5,24.24,72,6.0032,1.0,7.0,8,1,2,5,night,Tuesday
11542,2012-05-01 03:00:00,2,0,1,2,20.5,24.24,77,0.0,1.0,2.0,3,1,3,5,night,Tuesday
11543,2012-05-01 04:00:00,2,0,1,2,21.32,25.0,72,6.0032,1.0,7.0,8,1,4,5,night,Tuesday
11544,2012-05-01 05:00:00,2,0,1,2,21.32,25.0,72,6.0032,0.0,17.0,17,1,5,5,night,Tuesday
11545,2012-05-01 06:00:00,2,0,1,3,21.32,25.0,77,7.0015,2.0,24.0,26,1,6,5,night,Tuesday
11546,2012-05-01 07:00:00,2,0,1,2,20.5,24.24,94,16.9979,8.0,161.0,169,1,7,5,night,Tuesday
11547,2012-05-01 08:00:00,2,0,1,2,21.32,25.0,94,19.0012,19.0,538.0,557,1,8,5,morning,Tuesday
11548,2012-05-01 09:00:00,2,0,1,2,22.14,25.76,88,12.998,18.0,331.0,349,1,9,5,morning,Tuesday
